-11.98,-9.20,10.47;
-16.65,-5.61,36.66;
8.65,-4.16,54.00;
28.13,-2.10,48.49;
34.51,5.81,28.96;
19.13,6.54,16.66;
2.11,7.36,22.70;
-14.96,2.16,41.70;
-22.09,3.27,54.29;
-10.97,4.08,52.76;
3.55,6.08,36.63;
14.46,9.29,22.53;
27.78,8.97,21.74;
27.04,8.85,30.73;
14.46,8.37,40.34;
0.87,6.56,42.50;
-8.32,5.87,46.15;
-13.48,11.58,48.64;
-2.90,15.91,42.09;
9.32,18.69,29.51;
18.11,15.44,29.83;
5.90,12.89,45.16;
-15.22,15.01,56.09;
-24.03,16.16,54.72;
-17.26,17.59,47.77;
-0.13,16.45,39.85;
17.10,13.53,39.51;
19.00,13.00,42.99;
12.98,14.72,43.21;
10.74,19.76,40.06;
4.81,20.65,40.55;
2.31,13.70,40.53;
2.60,13.67,43.68;
1.38,13.82,46.53;
1.18,16.62,43.65;
9.94,20.62,36.50;
14.58,20.31,34.58;
4.98,17.44,38.24;
-5.83,15.21,42.08;
-5.48,14.91,40.31;
4.94,18.78,35.44;
17.16,20.25,33.54;
6.75,18.46,34.18;
-2.94,16.91,41.22;
-8.47,12.56,44.28;
-5.14,10.89,39.19;
6.00,10.45,30.12;
17.74,13.14,23.19;
27.71,13.07,23.60;
31.96,13.61,29.44;
12.68,16.74,32.34;
-6.62,16.74,32.18;
-10.06,13.58,24.57;
-0.27,14.98,23.18;
15.12,14.80,30.70;
22.90,9.52,31.71;
28.29,12.68,26.84;
27.55,15.03,21.73;
13.09,12.62,16.79;
0.69,11.35,19.27;
-9.48,8.23,27.04;
-0.90,8.92,28.96;
12.86,12.46,20.49;
19.59,13.46,12.83;
20.28,15.00,14.29;
7.91,11.12,17.77;
3.20,6.89,18.52;
2.78,6.63,21.65;
13.35,8.98,24.63;
14.95,11.79,18.08;
15.61,10.68,7.48;
9.50,10.63,6.29;
3.74,11.07,18.43;
1.44,10.92,26.58;
4.49,8.74,27.25;
7.81,8.85,19.01;
8.48,8.66,11.04;
9.74,7.14,7.53;
9.96,9.50,11.62;
13.73,7.81,13.27;
19.21,6.86,11.25;
11.06,6.60,13.02;
-2.15,7.44,14.12;
-6.48,5.47,10.15;
8.43,5.24,2.37;
14.31,6.28,-0.79;
13.68,6.42,1.25;
5.00,6.07,6.57;
-2.67,5.61,4.52;
-2.39,6.10,0.03;
1.09,4.48,-6.70;
-0.68,2.49,-6.52;
-2.44,3.15,0.93;
-0.48,2.78,8.96;
1.01,-1.52,1.25;
2.45,-3.20,-13.51;
3.97,-2.41,-15.74;
0.40,1.40,-7.85;
-8.15,0.25,-0.92;
-9.08,-0.15,-3.62;
-6.99,0.04,-10.58;
0.42,-1.22,-11.92;
6.69,-0.68,-3.43;
4.23,-6.21,0.61;
7.62,-6.42,-9.59;
5.06,-3.81,-19.13;
0.31,-1.86,-20.52;
-7.49,-0.83,-13.71;
-15.48,-6.38,-5.79;
-13.40,-6.86,-3.53;
-3.75,-5.67,-9.13;
12.20,-3.29,-22.79;
27.79,1.20,-28.50;
23.06,1.56,-21.97;
-1.35,-3.31,-14.00;
-24.06,-7.09,-12.47;
-27.00,-8.68,-16.88;
-8.59,-5.44,-21.33;
11.06,-1.32,-24.38;
17.61,-1.44,-29.63;
8.92,0.08,-28.59;
-15.34,-2.33,-20.18;
-30.91,-6.41,-16.18;
-32.94,-4.96,-18.75;
-14.68,-1.28,-20.09;
1.79,1.98,-25.50;
6.46,1.93,-34.55;
-5.87,-3.75,-33.30;
-18.03,-7.06,-25.86;
-21.39,-8.09,-20.67;
-8.30,-1.67,-20.05;
3.49,1.61,-29.28;
1.13,-0.97,-36.47;
-15.40,-4.45,-37.94;
-31.54,-3.73,-29.34;
-24.00,-3.15,-23.76;
1.07,-3.19,-31.76;
11.39,-3.25,-39.59;
-6.24,-6.41,-43.39;
-28.33,-4.04,-38.35;
-30.41,-3.28,-33.24;
-20.73,-5.93,-38.26;
-11.23,-6.07,-43.57;
-9.45,-5.78,-41.63;
-19.98,-6.04,-36.05;
-22.74,-7.37,-35.69;
-15.14,-10.71,-42.44;
-8.30,-11.44,-54.06;
0.42,-5.23,-60.59;
-4.26,-3.87,-58.87;
-10.27,-7.17,-55.80;
-19.64,-8.38,-51.45;
-30.00,-9.90,-47.05;
-32.00,-11.48,-49.89;
-26.29,-9.89,-53.60;
-14.74,-8.12,-54.70;
-6.96,-8.35,-57.43;
-10.01,-12.86,-60.20;
-14.18,-14.09,-61.21;
-19.72,-13.99,-58.46;
-21.13,-12.51,-59.19;
-19.80,-14.38,-59.02;
-21.54,-15.75,-59.68;
-18.07,-18.96,-64.37;
-18.36,-18.04,-64.17;
-18.42,-15.95,-61.54;
-14.74,-18.99,-58.43;
-17.14,-21.08,-59.65;
-34.42,-20.59,-58.06;
-57.98,-20.79,-46.67;
-65.02,-25.34,-38.98;
-53.48,-32.48,-38.59;
-30.03,-28.18,-43.56;
16.54,-25.19,-46.95;
28.78,-22.76,-46.46;
26.43,-20.74,-43.77;
14.16,-21.20,-38.00;
-14.26,-23.80,-32.30;
-18.99,-25.81,-29.40;
-14.09,-30.09,-29.28;
-1.72,-30.16,-34.95;
17.15,-23.29,-32.46;
21.32,-11.02,-20.67;
13.50,-7.86,-9.80;
21.20,-10.04,-10.06;
41.71,-7.25,-19.53;
59.82,-12.07,-31.25;
69.87,-20.79,-31.02;
62.58,-18.10,-24.35;
49.32,-18.88,-20.41;
21.09,-22.41,-16.61;
4.68,-23.11,-14.95;
11.70,-17.70,-12.20;
28.00,-4.97,-10.98;
45.38,4.83,-12.67;
47.50,5.91,-9.95;
28.10,-1.58,-2.01;
-8.45,-4.19,9.91;
-29.58,-3.05,13.83;
-42.53,1.12,10.73;
-37.69,3.82,2.11;
-26.19,6.19,-0.06;
-19.74,8.62,3.91;
-19.46,11.00,11.60;
-14.41,7.55,13.85;
-4.36,3.65,12.86;
10.65,2.83,4.79;
29.96,4.65,-5.45;
31.62,4.74,-10.53;
22.20,-2.31,-9.50;
16.03,-4.82,-2.82;
5.27,-4.86,2.52;
-13.06,-1.60,6.41;
-25.42,1.38,10.24;
-19.66,10.60,5.15;
-8.01,7.73,-2.17;
-0.03,5.43,-0.30;
-0.32,4.69,6.38;
-3.83,5.23,12.29;
-5.43,2.27,14.29;
-3.64,1.00,11.86;
-0.90,1.32,5.73;
4.77,1.27,0.84;
4.98,3.00,1.70;
1.68,2.07,6.93;
-1.69,1.30,11.71;
-6.03,-3.78,12.43;
-2.26,-0.99,13.25;
6.74,2.81,13.37;
22.32,4.71,9.27;
29.50,2.68,6.53;
21.12,1.70,9.30;
4.45,-1.00,16.83;
-2.26,-1.17,24.70;
7.42,0.14,29.13;
22.34,0.49,25.22;
29.13,2.95,20.84;
25.94,1.06,21.31;
17.35,1.64,29.04;
11.41,1.91,38.60;
22.29,-0.35,37.53;
34.49,1.03,31.30;
36.86,2.83,21.53;
26.84,4.04,20.43;
10.54,4.65,31.51;
3.97,0.72,44.99;
8.40,-1.20,46.50;
15.44,-0.04,40.47;
12.97,-1.20,32.32;
11.82,2.54,31.80;
22.39,4.65,41.53;
27.58,4.60,46.95;
31.44,1.76,43.62;
24.78,5.40,38.06;
14.05,2.48,37.47;
3.18,1.94,40.50;
8.66,5.26,42.81;
22.54,10.19,45.71;
16.29,9.62,46.61;
-2.88,10.59,41.85;
-5.69,11.26,38.03;
-1.11,7.78,41.54;
9.99,7.29,44.12;
13.74,8.14,39.48;
2.74,7.84,35.54;
-3.34,7.09,36.52;
-0.93,9.64,40.96;
12.16,7.07,42.49;
20.37,5.81,38.89;
30.45,5.98,32.57;
24.58,10.14,32.69;
12.94,10.68,36.89;
-4.12,9.81,40.37;
-13.93,9.62,41.15;
-13.40,6.36,41.08;
4.43,6.20,39.02;
22.42,9.98,35.33;
25.79,11.64,28.14;
22.23,14.01,26.15;
13.55,10.97,26.79;
2.22,9.35,31.97;
-2.15,7.01,34.24;
6.31,8.97,29.94;
15.79,11.30,24.29;
12.92,12.74,21.92;
2.98,12.60,24.12;
-2.09,8.69,26.17;
1.21,6.63,22.66;
9.13,11.24,18.28;
12.36,15.84,16.18;
8.11,16.02,16.28;
4.52,14.42,22.46;
-0.97,9.61,30.09;
2.26,6.66,30.72;
12.46,7.90,25.31;
22.32,10.11,19.12;
15.36,9.41,16.58;
-2.67,5.15,21.86;
-7.89,3.53,26.12;
4.00,3.61,25.01;
23.24,2.72,18.76;
22.57,5.61,9.80;
24.60,7.98,7.28;
23.30,7.84,11.10;
18.29,7.76,13.74;
1.30,4.92,18.05;
-11.83,2.92,25.04;
-7.71,2.69,20.66;
10.57,4.97,6.73;
22.57,7.15,-2.78;
14.26,7.07,-0.98;
2.80,7.33,10.06;
-3.25,7.20,17.89;
-5.28,6.36,13.97;
-2.12,6.30,6.96;
-3.78,7.44,6.11;
-2.38,5.49,11.37;
0.43,2.36,8.96;
7.20,2.66,6.60;
6.90,3.09,3.39;
-4.90,1.79,0.49;
-5.52,-1.19,-1.33;
0.26,-0.67,-1.51;
7.91,0.97,-2.84;
12.22,2.39,-6.32;
9.44,0.28,-9.79;
3.39,0.02,-10.37;
-2.44,-0.47,-4.12;
-6.64,-1.78,-2.75;
-4.80,-1.61,-10.95;
0.65,4.51,-17.08;
0.51,5.46,-17.02;
-4.84,2.02,-14.40;
-6.73,-2.60,-13.88;
-4.62,-0.27,-10.85;
3.30,3.50,-8.18;
3.15,4.31,-16.50;
-5.19,3.35,-25.22;
-15.69,1.11,-26.23;
-14.22,-1.46,-21.16;
-7.20,-5.14,-14.84;
-0.13,-6.27,-10.27;
5.70,-5.73,-12.52;
6.14,-2.64,-25.39;
4.87,-0.56,-31.89;
-1.28,-3.77,-31.05;
-11.98,-6.85,-23.43;
-17.25,-6.38,-13.30;
-7.13,-4.70,-8.55;
3.78,-5.73,-18.66;
12.07,-5.57,-30.61;
3.93,-4.70,-30.40;
-3.77,-3.61,-22.37;
-6.58,-2.93,-16.55;
-9.49,-7.49,-17.82;
-4.85,-9.28,-23.85;
-3.80,-8.25,-22.27;
3.93,-5.38,-17.56;
9.44,-4.70,-13.76;
6.17,-5.55,-18.78;
-10.03,-5.26,-24.63;
-21.02,-2.62,-23.85;
-20.00,-0.56,-19.63;
-7.83,-3.29,-21.97;
6.34,-5.54,-27.53;
12.45,-4.01,-28.15;
5.04,-2.67,-23.69;
-6.41,-3.60,-21.85;
-17.87,-7.22,-23.54;
-20.79,-8.16,-27.97;
-18.77,-5.48,-30.50;
-4.30,-1.69,-34.70;
5.41,0.28,-33.57;
8.43,1.27,-30.84;
-3.74,1.65,-28.15;
-18.96,-0.85,-25.91;
-26.74,-5.26,-21.42;
-26.53,-6.67,-20.59;
-17.68,-7.23,-20.98;
-0.97,-7.09,-27.91;
6.14,-8.15,-34.95;
9.00,-6.94,-36.17;
3.78,-3.98,-30.37;
-3.40,-0.39,-25.13;
-12.76,-1.90,-23.08;
-20.82,-4.13,-25.69;
-23.89,-1.67,-22.64;
-27.06,-2.21,-19.69;
-27.54,-5.58,-20.18;
-20.27,-7.40,-25.19;
-13.03,-7.25,-27.59;
-0.39,-5.20,-30.12;
9.33,-2.96,-30.61;
7.12,-0.71,-30.63;
-1.19,0.75,-29.05;
-13.46,0.40,-28.27;
-21.64,-3.70,-26.81;
-21.20,-7.63,-28.43;
-13.61,-4.88,-27.42;
-16.07,-3.05,-24.72;
-26.29,-6.73,-25.21;
-40.06,-7.75,-28.27;
-41.29,-5.99,-30.66;
-27.08,-3.54,-32.63;
-7.05,0.77,-32.03;
2.77,-0.82,-27.48;
-4.06,-5.15,-30.18;
-17.64,-6.86,-35.19;
-33.22,-5.11,-38.82;
-31.60,-6.68,-37.25;
-33.60,-10.47,-33.07;
-25.98,-13.87,-30.53;
-10.07,-13.40,-36.29;
-2.29,-12.50,-41.88;
-10.59,-13.52,-36.15;
-26.06,-12.50,-25.71;
-31.02,-10.47,-19.13;
-37.17,-8.02,-19.57;
-37.32,-14.01,-25.14;
-26.35,-19.84,-30.58;
-15.13,-21.14,-33.43;
-5.08,-21.67,-34.37;
3.29,-16.56,-33.50;
9.94,-15.69,-31.94;
9.09,-18.13,-30.73;
8.37,-21.26,-29.89;
19.35,-23.60,-32.95;
23.55,-23.08,-34.09;
21.85,-20.22,-30.01;
19.97,-10.77,-22.46;
21.35,-4.91,-18.11;
18.68,-7.60,-15.45;
9.41,-10.76,-16.69;
6.89,-11.55,-14.93;
0.89,-9.43,-9.31;
1.01,-5.73,-5.37;
9.67,-2.33,-1.92;
5.82,-1.35,-1.57;
-11.45,0.98,2.08;
-27.66,5.38,8.76;
-30.30,5.50,10.11;
-22.88,1.00,5.77;
-13.87,-0.60,1.91;
-2.30,2.63,-0.03;
0.63,4.65,0.87;
2.60,3.23,4.17;
3.24,1.85,5.80;
-0.74,0.23,4.08;
-12.79,2.59,2.09;
-18.76,3.14,3.04;
-20.32,3.56,5.68;
-9.60,0.63,5.31;
3.07,-0.60,4.08;
7.49,2.95,2.60;
4.36,4.56,3.34;
-5.45,3.18,5.94;
-10.97,0.98,7.51;
-6.39,-0.30,4.38;
8.86,-0.35,-1.30;
11.10,0.28,-3.82;
0.00,-0.77,-0.37;
-7.26,-2.12,5.16;
-7.37,-1.08,5.95;
0.25,1.14,1.13;
-1.26,1.49,-2.44;
-7.35,1.01,-1.14;
-11.84,0.34,3.85;
-14.38,1.32,5.99;
-9.35,6.39,4.93;
5.39,8.98,0.18;
14.63,7.44,-1.83;
13.33,1.55,-1.77;
3.84,0.27,1.79;
-9.66,-1.63,2.87;
-18.35,-0.64,-0.73;
-9.98,3.61,-5.74;
4.83,3.85,-8.14;
15.15,4.04,-4.82;
19.33,1.88,-0.61;
12.98,-0.04,0.58;
1.68,2.25,0.05;
-6.73,4.66,-2.49;
-7.92,4.49,-4.63;
-0.19,1.35,-4.47;
12.71,0.88,-3.17;
18.43,1.17,-1.45;
13.78,3.70,-0.96;
3.26,5.07,-1.54;
-0.85,3.55,-1.82;
1.10,3.09,0.29;
0.63,5.43,1.56;
-5.35,4.11,3.37;
-19.22,1.64,3.86;
-25.20,1.67,2.53;
-16.82,-0.28,-0.52;
0.84,1.91,-0.40;
15.58,2.43,0.57;
14.16,3.14,2.50;
-1.17,5.03,4.06;
-12.51,5.50,3.08;
-10.65,5.55,2.55;
1.49,2.62,1.27;
13.65,-1.54,2.11;
18.05,-4.27,3.74;
20.37,-4.99,-0.56;
19.97,-4.91,-5.92;
19.65,-3.81,-6.88;
21.97,-1.11,-4.32;
20.25,-1.19,-0.69;
10.78,-3.06,2.06;
0.84,-4.36,2.90;
-8.82,-3.55,0.95;
-11.39,-3.46,-2.01;
-7.89,-3.23,-2.72;
0.72,-3.00,-2.12;
6.58,-2.51,-2.15;
7.36,-2.04,-1.17;
3.39,-0.68,0.58;
-1.02,0.88,0.11;
-1.90,1.03,-0.32;
-2.04,0.69,-0.09;
2.28,1.07,2.26;
5.15,2.33,4.05;
9.88,1.35,3.59;
11.39,0.60,-0.09;
14.51,-1.72,-5.47;
17.20,-1.96,-7.71;
23.62,-3.17,-8.50;
28.02,-4.62,-7.65;
31.59,-3.38,-6.14;
28.60,-1.00,-5.65;
20.58,0.60,-4.59;
9.50,2.85,-3.63;
4.16,3.30,-1.95;
-2.73,3.09,0.75;
-4.30,3.03,2.23;
-1.55,1.82,1.30;
1.82,1.18,-1.28;
10.54,0.85,-6.21;
18.57,-1.89,-8.67;
21.12,-2.94,-7.27;
17.85,-1.95,-4.58;
10.51,-1.05,-2.01;
4.10,-0.94,-1.59;
-2.62,-0.68,-3.17;
-2.61,-0.86,-3.98;
0.39,-1.31,-4.17;
7.20,-1.49,-3.66;
17.23,-1.63,-3.97;
25.04,-1.60,-3.85;
27.87,-0.36,-3.02;
26.17,0.65,-1.82;
19.30,1.33,-0.63;
11.62,1.76,1.41;
2.31,2.48,1.86;
1.23,1.04,1.68;
1.23,2.31,0.29;
8.02,1.72,-2.82;
17.32,0.85,-4.20;
26.74,1.03,-2.98;
28.03,1.73,-0.37;
18.31,1.91,0.73;
4.95,1.41,0.50;
-2.71,1.90,-0.72;
-5.17,1.82,-2.18;
-4.04,2.72,-2.00;
-1.17,2.92,-1.21;
3.06,3.21,0.73;
4.77,4.20,2.17;
5.85,5.17,2.23;
3.68,6.37,1.34;
2.16,6.04,-0.58;
3.23,5.70,0.35;
2.84,5.61,3.66;
-1.90,6.77,5.36;
-2.77,4.45,4.00;
-2.59,5.73,2.92;
-1.32,5.36,0.70;
-0.42,4.89,0.02;
2.63,3.35,0.47;
-1.46,2.46,2.67;
-4.36,4.17,5.54;
-11.75,6.23,8.55;
-20.93,5.14,9.74;
-27.60,4.49,7.66;
-28.88,4.94,5.24;
-22.35,5.15,3.68;
-6.51,4.11,3.92;
-2.03,4.33,2.96;
5.03,2.95,2.09;
7.90,1.14,2.98;
4.61,4.80,5.92;
-4.04,7.93,9.47;
-15.16,7.59,12.47;
-21.55,5.69,10.43;
-20.04,2.59,6.37;
-14.12,1.72,3.80;
-5.97,1.00,3.48;
2.61,2.92,4.95;
6.65,4.17,5.60;
7.47,1.20,6.11;
4.28,0.57,5.15;
-0.65,0.51,4.02;
-6.41,0.69,2.32;
-8.35,0.07,0.26;
-4.96,-0.97,-0.17;
-4.61,-3.34,1.60;
-4.84,-4.33,3.51;
-2.93,-1.87,3.83;
0.78,1.29,2.49;
3.78,1.93,1.66;
0.39,1.33,3.22;
-4.51,2.59,6.29;
-9.64,4.62,8.60;
-11.16,3.30,8.23;
-12.16,2.17,4.83;
-10.30,-1.06,2.64;
-8.59,-3.40,1.60;
-5.05,-4.13,1.30;
-1.03,-2.27,1.76;
2.71,0.34,0.98;
4.55,-0.31,0.26;
3.70,0.74,-0.23;
0.75,1.04,-0.41;
-2.12,0.95,-0.40;
-2.12,0.07,-0.69;
-1.11,0.36,0.32;
0.43,-0.07,2.28;
5.58,-0.48,2.06;
6.92,-0.09,1.36;
6.28,-0.24,0.14;
7.21,1.06,-0.26;
7.78,1.59,0.23;
6.72,0.85,2.05;
4.72,0.88,3.92;
5.18,0.23,2.61;
2.42,0.88,2.49;
-3.58,0.30,2.90;
-4.24,-0.44,0.12;
-2.42,0.16,0.70;
-0.30,-0.86,2.14;
2.03,-0.64,2.41;
2.75,0.63,1.63;
3.20,1.29,0.63;
2.72,0.28,-0.53;
1.09,-0.97,0.61;
0.51,-0.82,2.15;
0.61,-0.01,3.48;
2.71,1.03,2.52;
3.39,0.54,0.66;
3.41,0.39,-1.13;
4.36,-0.47,-0.64;
5.07,-0.18,0.69;
2.61,0.52,2.29;
0.95,0.56,3.08;
-2.77,0.77,2.83;
-2.93,-0.48,1.48;
-0.70,0.23,0.53;
0.84,1.04,0.00;
2.31,1.12,0.47;
2.28,0.14,0.84;
1.45,0.33,1.30;
2.78,1.41,0.90;
1.26,2.05,-0.37;
0.89,1.87,-1.37;
2.92,2.81,-1.21;
5.49,3.96,0.12;
7.10,4.25,1.21;
6.03,3.64,1.16;
4.63,4.28,2.32;
-1.45,3.85,1.45;
-3.51,2.14,-0.69;
-3.22,2.23,-0.20;
-2.15,1.32,-0.18;
-0.94,1.87,0.11;
2.08,2.66,-1.02;
5.04,2.59,-2.08;
6.71,0.95,-3.51;
6.92,0.13,-3.56;
6.10,0.51,-2.56;
6.03,1.96,-2.35;
6.71,1.90,-2.52;
4.84,2.77,-2.63;
1.73,2.74,-2.55;
-0.47,2.23,-2.52;
-5.84,2.13,-2.27;
-8.09,1.07,-1.62;
-9.22,1.21,0.20;
-8.71,1.49,0.78;
-6.38,1.53,0.53;
-2.61,2.01,-0.73;
0.55,1.00,-1.45;
3.21,0.17,-1.21;
6.52,-0.09,-1.33;
9.07,-0.60,-1.51;
7.29,-0.10,-2.06;
5.52,-0.25,-3.21;
4.10,-1.15,-2.79;
1.36,-0.62,-2.01;
-0.22,-0.48,-0.15;
0.66,0.40,0.69;
2.92,0.56,-0.95;
6.65,0.85,-2.56;
8.40,0.46,-2.26;
7.73,0.02,-2.18;
7.99,-0.25,-1.34;
8.54,-0.22,0.08;
5.74,-0.41,0.37;
3.23,-0.80,-1.24;
1.94,-0.27,-1.76;
0.10,0.14,-1.36;
-0.51,0.11,0.32;
-2.06,1.27,1.62;
-3.83,1.76,1.16;
-0.59,1.44,0.32;
-1.63,0.91,0.98;
-4.10,0.78,1.99;
-7.45,1.18,3.16;
-7.42,0.60,2.41;
-5.92,0.45,1.39;
-4.41,0.20,0.20;
-2.29,-0.35,-0.11;
-2.67,-0.33,1.51;
-5.23,-0.25,3.07;
-4.26,-0.45,3.01;
-0.90,-0.67,0.90;
0.71,-1.20,-0.47;
-0.09,-1.58,-0.46;
-2.18,-1.00,0.34;
-3.00,-0.57,1.51;
-2.16,0.08,2.26;
0.87,-0.01,1.62;
0.32,0.22,0.35;
-1.14,-0.44,0.40;
-1.93,-1.35,1.19;
0.00,-1.05,2.02;
2.74,-0.76,2.05;
6.28,-0.76,0.40;
8.19,-0.38,1.10;
5.88,-0.85,2.29;
0.43,0.16,1.85;
-0.30,-0.82,1.24;
0.40,-1.44,2.49;
-0.27,-0.44,2.03;
-1.51,-0.36,-0.66;
-1.48,-0.47,-1.34;
-2.73,-1.05,-0.11;
-3.02,-1.52,1.47;
-3.26,-0.27,2.69;
-2.15,0.48,1.45;
-0.04,0.33,-0.32;
1.38,-0.41,-2.03;
3.71,-0.79,-2.30;
6.49,-0.79,-0.58;
8.87,0.16,0.49;
11.18,0.89,0.09;
9.82,1.00,-0.58;
6.19,0.45,-1.07;
3.09,0.07,-0.95;
0.42,0.37,0.46;
-1.29,0.66,2.11;
-0.84,1.04,2.44;
0.10,-0.31,1.92;
0.37,-0.36,1.68;
-0.71,-0.45,1.44;
-2.03,0.40,1.05;
-2.70,1.20,0.24;
-3.89,0.27,-0.59;
-4.00,-0.54,-0.21;
-5.34,-0.76,0.90;
-6.24,-0.15,1.25;
-2.74,-0.06,0.40;
2.03,0.10,-2.18;
6.69,-1.20,-2.69;
9.91,-0.88,-0.37;
7.73,-0.19,0.28;
8.86,-0.38,-1.14;
10.14,-0.54,-1.47;
7.06,-0.82,-1.10;
4.05,-0.06,-0.76;
3.38,1.38,0.35;
4.14,1.91,1.57;
3.26,1.85,1.39;
1.20,1.12,0.29;
0.19,0.65,-0.12;
0.42,0.22,-0.63;
0.98,0.02,-0.08;
1.47,0.28,1.63;
2.84,1.00,2.08;
4.36,0.91,1.28;
7.12,0.19,0.09;
9.76,0.13,-0.69;
10.51,0.08,-0.12;
7.01,0.23,2.02;
2.52,0.77,3.62;
-0.35,0.85,3.76;
-0.73,0.66,2.18;
1.38,-0.35,0.79;
2.34,-1.12,0.41;
2.26,-0.77,0.83;
2.57,0.68,1.01;
3.91,-0.04,0.98;
2.45,-0.18,1.01;
0.25,-0.19,0.76;
1.36,-0.33,0.70;
2.94,0.30,1.31;
3.73,0.86,1.07;
3.65,0.27,1.19;
2.05,0.34,-0.09;
3.23,-0.50,-1.02;
5.59,-0.91,0.50;
1.76,-0.62,0.87;
-1.03,-0.30,0.35;
-1.20,-0.77,0.53;
-3.06,-0.94,-0.49;
-2.22,-1.73,-1.66;
1.30,-0.51,-2.15;
5.81,1.49,-2.21;
4.81,-0.27,-1.57;
2.55,-0.33,0.20;
1.29,0.22,0.58;
0.60,0.60,0.44;
1.13,0.69,0.26;
1.38,0.62,0.61;
2.02,0.14,1.31;
2.74,-0.01,1.33;
3.67,0.46,1.45;
1.85,1.15,1.54;
0.89,0.83,0.96;
-0.99,0.66,1.41;
-1.57,1.04,1.65;
-3.19,1.32,1.89;
-3.39,1.29,2.11;
-0.76,1.27,2.66;
1.09,0.92,2.58;
3.32,0.42,2.15;
2.74,0.45,1.88;
3.36,0.83,2.12;
3.93,0.95,3.02;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
0.00,0.00,0.00;
